dataset,label,num_samples,mean_total_motion,std_total_motion,mean_velocity,motion_variance_mean,acceleration_mean,trajectory_length_mean,straightness_mean,direction_change_mean,lr_hand_dist_mean,hand_face_dist_mean,hand_body_dist_mean,hand_missing_mean,sequence_length_variance,motion_complexity_score
ASL,obsess,7,7.187073071886386,2.439503462258134,3.1462134725267075,0.02303920260497502,2.729138035185874,7.187073072892547,0.06260546423084655,82.42857142857143,0.8627667462576556,,,0.0050159698025551746,91.26530612244899,0.4294553
ASL,mouse,5,6.520425886288285,1.6380037589943792,2.8116576431298297,0.015307365544140339,2.988716170901885,6.520425895298831,0.061635012182231406,84.0,1.1734536207989714,,,0.002777777777777768,471.0400000000001,0.42355314
ASL,nervous,7,6.958089190069586,2.8221837666403964,3.2099112338979374,0.015687410719692707,2.801830756426895,6.958089194073442,0.1376555146851196,72.57142857142857,1.0435961001438254,,,0.028900709219858163,156.24489795918367,0.41928592
ASL,melt,4,7.511190393473953,2.6281111814421796,2.9993283208755703,0.01987219718284905,2.0175834519896942,7.511190360644832,0.08779177531152062,93.5,0.9694946102549632,,,0.0,235.6875,0.41845194
ASL,march,7,5.9395007385423275,2.2235719433810894,2.3094060958624207,0.009606420744343527,1.5480245113455293,5.93950076873963,0.1366883823402689,92.85714285714286,1.2864222465642325,,,0.007063055649072955,1346.2857142857142,0.40521923
ASL,manager,5,7.214072421193123,0.8081917254972513,3.082080608940455,0.016376325860619545,2.323374075861834,7.214072396041592,0.09936287869229163,73.2,0.9726873797091447,,,0.048347338935574226,137.04,0.40305722
ASL,octopus,5,7.307308857934549,4.397330079248073,2.5441601193434638,0.018716684821993113,2.3586878924994688,7.307308848889079,0.04936201978243905,96.2,0.9557994966747032,,,0.005555555555555569,202.23999999999998,0.39278314
ASL,message,5,6.92188136279583,2.392030135952805,2.8532890253474457,0.017411689087748528,2.6407273903015516,6.921881367778406,0.10951278853364976,81.4,1.3892928773374427,,,0.005742971887550219,138.95999999999998,0.392773
ASL,manage,5,6.479344358481467,3.766957962076068,2.928801841093832,0.02863322552293539,2.8035305039644713,6.479344365233556,0.09462768858258523,80.8,1.0634131089789078,,,0.010000000000000009,46.959999999999994,0.39257336
ASL,numerous,5,6.736171768419444,2.493095068057132,3.0206817567202355,0.014544451609253883,2.912600722840867,6.736171748535708,0.11211435648146373,74.4,1.2462798410409213,,,0.0033333333333333435,56.64000000000001,0.3889283
ASL,learn,8,6.577398766763508,2.3051195580664254,2.5863100688280944,0.018083143513649702,2.3358295226266392,6.577398788227583,0.09757178329800086,79.5,0.9624813950994298,,,0.03218385150203333,384.734375,0.38086292
ASL,odd,4,6.073662380687892,1.3250481947249668,3.088140506634785,0.016494117444381118,2.7552712058039104,6.073662404320203,0.07584349333245664,87.25,0.8333824898970004,,,0.0062500000000000056,228.0,0.37929538
ASL,lock,6,6.618413967934127,3.3641120771692616,2.723341066161653,0.01678078280140956,2.356730769661303,6.618413956513298,0.12105672176570277,84.83333333333333,1.1488691411174428,,,0.011111111111111108,295.25,0.37747395
ASL,magazine,5,6.968540704529732,3.362422506915644,2.672678200034078,0.013430485874414444,1.9719674374746532,6.96854069698602,0.11521920625877231,87.2,1.0129859052920445,,,0.12666666666666668,219.84,0.3592511
ASL,lousy,6,6.042002609387661,1.9997062524216325,2.826389513327251,0.018893782515078783,2.9273159128557746,6.042002628547682,0.10625129730654496,63.833333333333336,0.9148980821612405,,,0.049603174603174614,53.47222222222223,0.35411417
ASL,lion,5,6.6955762561410666,0.5979258265783188,2.9436976872523832,0.012494619004428387,1.9535717455452535,6.695576243894175,0.10807219985207042,76.0,0.8657573688711306,,,0.04522088353413658,126.96,0.3467202
ASL,no,11,5.652306243502111,1.6275491435009894,2.7388475578317326,0.015772731466726822,2.9840088665877786,5.65230625596252,0.10599319713970541,63.27272727272727,1.0188857083899834,,,0.005298979095770545,143.88429752066116,0.33870852
ASL,odor,5,6.153354789316654,2.2034271164596517,2.8297410428648084,0.0152653893455863,2.6138563438754625,6.153354772785678,0.07691507339290973,67.6,1.0044130573160146,,,0.11833333333333332,45.040000000000006,0.33827412
ASL,often,6,6.012303687321643,1.3174346199751092,2.897006826352921,0.017570131458342075,2.608323707084424,6.012303699797485,0.15356548768358844,69.16666666666667,1.2094011329611143,,,0.03129084967320262,33.47222222222222,0.337857
ASL,ok,7,5.782090465804296,1.7762588847699323,2.9405056490014885,0.018522358632513454,2.826512845976306,5.782090460881591,0.11732026336987585,56.714285714285715,0.9211681695211501,,,0.005952380952380955,0.0,0.33625242
ASL,motor,5,6.884030975215137,1.8366886670103146,2.6367324387033473,0.01168302008882165,1.9154895741466678,6.8840309623628855,0.046984350174925596,93.2,1.1763172801399773,,,0.0033333333333333435,123.84,0.3357327
ASL,many,10,5.751259903982282,2.1057183660109002,2.8140778000686217,0.0182449652813375,2.780819228160042,5.75125990913948,0.12796832647734482,51.7,1.1023967650137887,,,0.09535148087776313,78.16,0.33524704
ASL,mix,6,6.681987731484696,1.6983705795661501,2.851938102693808,0.011803395270059506,1.8631352698815669,6.681987717592468,0.10012122290342806,72.5,1.0662077187503525,,,0.12041847041847044,118.55555555555556,0.33497003
ASL,necessary,4,6.007521144347265,2.116611463244296,2.680796789782997,0.014294890919700265,2.753933506387045,6.007521139632445,0.11143671921179665,57.0,1.0906960136951909,,,0.16458333333333333,68.75,0.33051527
ASL,need,6,5.845561460281412,1.5949392687427566,2.628913645377897,0.019525278359651566,2.6616965182223584,5.845561476259415,0.15345673372178562,63.0,1.1229126867091448,,,0.10972222222222222,60.583333333333336,0.32498473
ASL,liability,5,6.116274350322783,2.2703566515397298,2.5977163122079356,0.014054618030786514,2.4899656368433725,6.1162743421737105,0.1155493683192658,62.6,1.2757654011582311,,,0.04337662337662338,105.76000000000002,0.3240764
ASL,move,10,5.829823239566759,1.7779460097160746,2.6591895880008902,0.020337573997676373,2.4228669378692036,5.82982323608594,0.1141963789881846,70.2,1.0015177976189256,,,0.01260229132569558,102.89000000000001,0.322409
ASL,monthly,4,7.0522598180687055,1.8679546755320138,2.487819709891316,0.009480521199293435,1.4266633770284272,7.052259810778196,0.04563313662897835,120.0,1.084938773098039,,,0.0037313432835821003,211.25,0.3215217
ASL,motorcycle,7,5.801649532680001,1.3007029001594272,2.675541434922174,0.015027833171188831,2.813943516735862,5.801649510228474,0.10569210939962172,73.71428571428571,1.0261233175797377,,,0.013835263835263853,38.204081632653065,0.32064727
ASL,love,7,5.641088444007827,2.0807247503152646,2.4473743272060027,0.012778311768280608,2.731966181000018,5.64108843466134,0.12080125094982783,68.57142857142857,1.2494039043074563,,,0.009693877551020422,260.20408163265313,0.32060304
ASL,monster,5,5.242451909836381,0.6359588345518143,2.5055172949019124,0.01886577717959881,3.3443579714192913,5.242451922805048,0.09490635090567805,64.8,0.8776927706381169,,,0.019105691056910578,77.44000000000001,0.31986406
ASL,machine,6,6.161316082036744,2.024192828479727,2.4058588880956675,0.014755417127162218,2.240700432530088,6.161316082036744,0.04302477956551232,83.33333333333333,1.2267458472040014,,,0.005555555555555573,211.33333333333334,0.3197092
ASL,neighbor,7,6.233779528311321,2.050577079727183,2.6218689012805148,0.012841860896774701,2.2008621583444397,6.2337795449919735,0.11067390946733281,72.85714285714286,1.0945535381231468,,,0.029742592936670142,132.69387755102042,0.3196144
ASL,nurse,6,5.7388270952894045,1.4468888745377932,2.479151776729667,0.020481789018958807,2.4551448123183657,5.738827091874555,0.14334121888792617,86.33333333333333,1.0326429848413463,,,0.0034722222222222285,167.33333333333334,0.31812543
VSL,nhà kho,1,20.624952422454953,,6.868108993106418,0.04158593714237213,3.2457895895068565,20.62495245123864,0.007993622978105124,108.0,1.7233462530178028,,,0.0,0.0,0.75233954
VSL,ngày khai trường,1,22.06081193126738,,4.623514087883742,0.016720488667488098,2.7656088274129678,22.060811965027824,0.009324872486441215,196.0,1.2040302852789562,,,0.00694444444444442,0.0,0.56744975
VSL,nhận hàng,1,21.07862187549472,,4.7143752712812,0.013913623988628387,2.378045488120918,21.078621983120684,0.042849301784421534,194.0,1.1208064238230386,,,0.0,0.0,0.51676077
VSL,nhi đồng,1,13.500229977071285,,5.698618103920574,0.02437279000878334,2.964193060568401,13.500230085337535,0.05623786694036825,100.0,1.3004296844204266,,,0.00694444444444442,0.0,0.51052314
VSL,mời,1,15.855989683419466,,4.483056573935275,0.0287752915173769,2.6825239033926103,15.855989665724337,0.025230154052381142,139.0,1.2842169749402554,,,0.0,0.0,0.51024115
VSL,ngày Giải phóng miền Nam 30_4,3,18.43891370979448,2.3215835528112096,4.547038420592658,0.020422131133576233,2.5492894789490648,18.438913675102715,0.013343097045545012,171.33333333333334,1.1119877131592024,,,0.0013440860215053752,5.5555555555555545,0.5092795
VSL,người xưa,3,15.134878276226422,8.436368230058195,4.331553665232582,0.019189053835968178,2.6918062038215633,15.134878304864591,0.03826148071287421,136.33333333333334,1.1567793389377858,,,0.0012345679012345696,566.8888888888889,0.5042664
VSL,ngày Phụ nữ Việt Nam 20_10,3,18.112564624597628,5.342505392538842,4.442522076369772,0.017766240363319714,2.2684250926245855,18.112564642486785,0.02889426726289995,167.66666666666666,1.1988718387974096,,,0.0,288.88888888888886,0.4959564
VSL,ngày Nhà giáo Việt nam,2,15.436059921514243,2.7773951930750487,3.467348750448889,0.010951352072879672,1.9333839838976759,15.436059900792316,0.02971236317104882,187.0,1.1415665694268657,,,0.0013812154696132561,1600.0,0.48835865
VSL,ngày Quốc tế phụ nữ 8_3,3,16.707642102614045,2.7320488319553413,4.183816279173019,0.022320885211229324,2.428150680124142,16.707642100634985,0.033288712820292284,164.66666666666666,1.0419606336021308,,,0.0,12.666666666666666,0.4711069
VSL,pha cà phê,1,19.052387036383152,,4.6048389125254845,0.013908195309340954,2.211125155289968,19.05238700285554,0.029891599553519062,193.0,1.7795319709777833,,,0.0,0.0,0.46994933
VSL,nhào lộn,1,12.650878543965518,,4.568033997193877,0.022470973432064056,3.0613389803868967,12.650878574349917,0.017603510124257146,116.0,0.9645537457295826,,,0.0,0.0,0.46034315
VSL,mọc râu,1,15.435218121856451,,5.02818997722605,0.01668398082256317,2.5359010100364685,15.43521814327687,0.01790220898844642,128.0,2.4046877891786638,,,0.0,0.0,0.45909166
VSL,ngày Ngôn ngữ kí hiệu Quốc tế 23_9,3,16.61559386861821,1.9198686062187071,4.523382358975772,0.0141650993997852,2.528999029757557,16.615593816619366,0.026049239247171188,153.33333333333334,1.0469388405684459,,,0.0,84.66666666666667,0.45854744
VSL,một ít_ một chút,1,25.55782119324431,,3.389238433302504,0.006116895470768213,1.55266448199749,25.557821218157187,0.016466740729972472,331.0,1.4406684605560638,,,0.0,0.0,0.458486
VSL,nghệ sĩ,1,16.151176255196333,,4.939293273857662,0.013452835381031036,2.5868745962369073,16.151176168117672,0.03469049464362787,137.0,1.6925643875141336,,,0.0,0.0,0.45735502
VSL,nhộn nhịp (đông người),1,17.3178220205009,,4.850608557462692,0.014306921511888504,2.153097557009391,17.317822123877704,0.016276860820586027,158.0,1.2914193371931713,,,0.0,0.0,0.44779897
VSL,nhảy lò cò,1,15.079565428197384,,5.444994774209448,0.014776812866330147,2.356940311629598,15.079565464518964,0.01786670564736389,134.0,1.9005140491894312,,,0.0,0.0,0.44626012
VSL,nguệch ngoạc,1,11.584449026733637,,4.889942670372171,0.018717750906944275,3.1545068102223532,11.584449000423774,0.025283123567296874,110.0,1.458135747247272,,,0.0,0.0,0.44358817
VSL,ngọn cây,3,10.909366923384368,1.7402930013342144,4.215668499363801,0.02683329675346613,2.7647815128473563,10.90936692734249,0.01232080741442273,118.33333333333333,1.2173865596283535,,,0.0,227.55555555555557,0.4407361
VSL,năm là,1,13.317857053130865,,5.117130343730633,0.015530485659837723,2.7167620906582126,13.317856995854527,0.018466073776420473,90.0,1.7400719757321514,,,0.0,0.0,0.43534473
VSL,ngày giải phóng thủ đô 10_10,3,18.017863785537582,1.7087174779695022,3.6513716952895447,0.013715379560987154,1.8937412979174575,18.017863729503006,0.015299711090813137,214.0,1.0865771872554753,,,0.0,340.6666666666667,0.43220007
VSL,nhỏ_ nhỏ bé,1,10.803993496578187,,3.997477488569271,0.027102338150143623,2.7784356956370173,10.803993440233171,0.023429116958551092,99.0,1.6342376921235062,,,0.0,0.0,0.4141046
VSL,mơ ngủ,1,12.723942485637963,,4.284680315785193,0.02000025473535061,2.6134462344714184,12.72394240932772,0.013246730798656008,100.0,1.7868574380874633,,,0.0,0.0,0.4122355
VSL,nổ lốp xe,1,10.988377653062344,,4.450292820060575,0.026160355657339096,2.5314077298118645,10.988377668894827,0.015221416810972426,100.0,1.5913188759485881,,,0.0,0.0,0.41054377
VSL,nướng,1,13.02243472635746,,5.068602078920835,0.013544480316340923,2.490487904925095,13.022434757091105,0.05510553619876261,99.0,1.9741257918186677,,,0.0,0.0,0.40554264
VSL,ngày Quốc tế Lao động,3,15.648463653710982,4.225101218380429,3.477226700910561,0.014903878482679525,1.9691930934064878,15.648463695213044,0.03192186435073687,176.33333333333334,0.9720288235024602,,,0.008080808080808077,402.88888888888886,0.40476108
VSL,nháy mắt,1,13.711686545982957,,4.617294802759471,0.008135057985782623,2.7936363938179882,13.711686495225877,0.04118916681580424,119.0,1.3298605177137586,,,0.0,0.0,0.39971805
VSL,nhảy bao bố,1,17.691527939401567,,4.346025238027338,0.009413185529410839,1.8866048455238342,17.691527939401567,0.02082446139071615,185.0,1.7978296803265084,,,0.0,0.0,0.39941192
VSL,mạch lạc,1,14.800417413935065,,4.874379106275328,0.01230398379266262,2.0882172885868284,14.800417413935065,0.018462273381010426,121.0,1.1492881344064423,,,0.0,0.0,0.39561418
VSL,ngày Người khuyết tật Việt Nam 18_4,3,16.00498724069136,1.0768638140841935,4.098801689769566,0.013475253867606321,2.0300944302209425,16.004987251983646,0.016258941651148086,171.0,1.324475048563144,,,0.0,32.666666666666664,0.3947407
VSL,người máy,1,10.147079031448811,,4.054772709210714,0.025640949606895447,2.529318289176838,10.14707905810792,0.016047683654653044,79.0,0.7545213424845746,,,0.0,0.0,0.38254318
VSL,nhổ củ cải,1,16.626119669526815,,3.8626728399779444,0.01055457629263401,2.008123046718538,16.62611968256533,0.032629413717852475,193.0,1.5830049954927885,,,0.0,0.0,0.38046965
VSL,nhảy cao,1,11.628417937085032,,3.9157716554872106,0.015945473685860634,2.7383169064467605,11.628417881205678,0.021626777995354018,131.0,1.1520639234118992,,,0.0,0.0,0.37443125
VSL,mũm mĩm,1,13.780890960246325,,4.916824904935701,0.01267112698405981,1.9633647540965713,13.780891036614776,0.009225810989783895,113.0,1.427326250076294,,,0.0,0.0,0.3739301
VSL,nước ép trái cây,3,14.414260524480293,0.9068557375370095,3.6077615845156537,0.01132112741470337,1.9493487934937364,14.414260506207938,0.02729343656607947,169.33333333333334,1.4325477425705,,,0.0,401.5555555555556,0.3724548
VSL,mẫu số chung,1,15.434450653381646,,3.887146863616815,0.011095032095909119,2.1251685735532795,15.43445065873675,0.031445369747780866,149.0,1.218951588869095,,,0.0,0.0,0.37240398
VSL,nội tiếp,1,15.074991066008806,,4.386383219830041,0.009548729285597801,2.0674733852638916,15.074990985449404,0.014175690771493832,153.0,1.8292710987421184,,,0.0,0.0,0.3717152
VSL,ngô,2,8.883157252334058,0.13756331617439466,4.1598159042187035,0.01588204363361001,3.205126030104501,8.883157246513292,0.03243092095001111,76.0,1.360663839486929,,,0.007692307692307665,0.0,0.36927423
VSL,nhắc nhở,1,10.115875346586108,,4.458423217429834,0.01685556396842003,2.6873690806218047,10.115875293500721,0.007686373765638901,104.0,1.1988278938376384,,,0.0,0.0,0.36767185
VSL,ngược đãi,1,9.70775299333036,,3.9854979555900782,0.02100525051355362,2.729102411203914,9.707753019407392,0.027583372818516264,99.0,1.4616723278084316,,,0.0,0.0,0.36699998
VSL,người yêu,3,9.14269123917135,1.4402065294309594,2.702440466604907,0.011629408535857996,1.532396501436659,9.142691278694352,0.07713723686333449,134.66666666666666,1.0439063212531723,,,0.0017006802721088454,1872.888888888889,0.36489734
VSL,nhận,1,13.044000495225191,,4.6539129458722615,0.012362422421574593,2.1439549434615905,13.044000528752804,0.04728418868613138,115.0,1.2644748898113476,,,0.00588235294117645,0.0,0.36481568
VSL,nguyện vọng,1,9.691637139767408,,3.6766880646913864,0.019532255828380585,2.8903761993233976,9.691637137788348,0.04792370429943513,110.0,0.9025916531682014,,,0.0,0.0,0.36167148
VSL,nông nghiệp,1,14.040370932780206,,4.4293674356059025,0.011605754494667053,2.011780234093362,14.040370948030613,0.026032757673295815,131.0,1.4752449716130893,,,0.0,0.0,0.3616375
VSL,ngày Người khuyết tật Thế giới 3_12,3,14.831930621527135,2.2134158421017665,3.582719661819192,0.01146184381407996,1.7146196318161897,14.83193061875257,0.015940756723612264,171.0,1.2421193489959068,,,0.0,377.5555555555555,0.36109075
VSL,ngã,1,10.478717982769012,,4.026245804169239,0.01668574847280979,2.681560231493665,10.478717914782465,0.0277365752295825,122.0,0.9203976626637616,,,0.0,0.0,0.35893023
VSL,nông thôn,1,14.203127823770046,,4.78278347012702,0.006239498034119606,2.070929775183851,14.203127815388143,0.02468211780621682,144.0,2.42286200788286,,,0.0,0.0,0.35625923
VSL,nạp điện,3,10.487680142279714,0.7793498669956608,3.920609647415669,0.0155827592437466,2.665553641628336,10.487680156249553,0.018069690336324534,110.33333333333333,1.1981348778688592,,,0.0,50.0,0.3544735
VSL,một đôi,1,9.804198720492423,,3.86620828019161,0.02168581821024418,2.5233972136179608,9.804198730736971,0.025671926508726718,102.0,1.507140079101959,,,0.0,0.0,0.35398224
